,Timestamp,Longitude,Latitude,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,Dowload Rate,Upload Rate,State
609,2019.11.28_09.32.39,-8.483621000000001,51.899249,5G,-90,-13,-1.0,7,-70,0,0,I
610,2019.11.28_09.32.41,-8.483621000000001,51.899249,5G,-90,-13,0.0,7,-70,0,0,I
611,2019.11.28_09.32.42,-8.483621000000001,51.899249,5G,-90,-13,0.0,9,-72,0,0,I
612,2019.11.28_09.32.43,-8.483621000000001,51.899249,5G,-91,-17,-4.0,9,-72,0,0,I
613,2019.11.28_09.32.44,-8.483621000000001,51.899249,5G,-91,-17,-4.0,9,-72,0,0,I
614,2019.11.28_09.32.45,-8.483621000000001,51.899249,5G,-90,-16,0.0,9,-72,0,0,I
615,2019.11.28_09.32.46,-8.483621000000001,51.899249,5G,-90,-16,0.0,5,-70,0,0,D
616,2019.11.28_09.32.47,-8.483621000000001,51.899249,5G,-89,-16,-2.0,5,-70,2,4,D
617,2019.11.28_09.32.48,-8.483621000000001,51.899249,5G,-89,-16,-2.0,5,-70,0,0,D
618,2019.11.28_09.32.49,-8.483621000000001,51.899249,5G,-90,-13,3.0,5,-70,2,4,D
619,2019.11.28_09.32.50,-8.483621000000001,51.899249,5G,-90,-13,3.0,5,-70,31806,303,D
620,2019.11.28_09.32.51,-8.483621000000001,51.899249,5G,-90,-16,0.0,5,-70,0,0,D
621,2019.11.28_09.32.52,-8.483621000000001,51.899249,5G,-90,-16,0.0,5,-70,0,0,I
622,2019.11.28_09.32.54,-8.483621000000001,51.899249,5G,-89,-14,2.0,5,-70,0,0,I
623,2019.11.28_09.32.55,-8.483621000000001,51.899249,5G,-89,-14,2.0,5,-70,0,0,I
624,2019.11.28_09.32.56,-8.483621000000001,51.899249,5G,-90,-15,1.0,5,-70,0,0,I
625,2019.11.28_09.32.57,-8.483621000000001,51.899249,5G,-90,-15,1.0,5,-70,0,0,I
626,2019.11.28_09.32.58,-8.483621000000001,51.899249,5G,-90,-16,-1.0,5,-70,0,0,I
627,2019.11.28_09.32.59,-8.483621000000001,51.899249,5G,-90,-16,-1.0,5,-70,0,0,I
628,2019.11.28_09.33.00,-8.483621000000001,51.899249,5G,-90,-13,0.0,5,-70,0,0,I
629,2019.11.28_09.33.01,-8.483621000000001,51.899249,5G,-90,-13,0.0,8,-73,0,0,I
630,2019.11.28_09.33.02,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-73,0,0,I
631,2019.11.28_09.33.03,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-71,0,0,I
632,2019.11.28_09.33.04,-8.483621000000001,51.899249,5G,-90,-13,-2.0,8,-71,0,0,I
633,2019.11.28_09.33.05,-8.483621000000001,51.899249,5G,-90,-13,-2.0,8,-71,0,0,I
634,2019.11.28_09.33.06,-8.483621000000001,51.899249,5G,-90,-16,-1.0,8,-71,2,4,D
635,2019.11.28_09.33.08,-8.483621000000001,51.899249,5G,-90,-16,-1.0,8,-71,0,0,I
636,2019.11.28_09.33.09,-8.483621000000001,51.899249,5G,-90,-15,-3.0,7,-69,2,4,D
637,2019.11.28_09.33.10,-8.483621000000001,51.899249,5G,-90,-15,-3.0,7,-69,0,0,I
638,2019.11.28_09.33.11,-8.483621000000001,51.899249,5G,-90,-13,-1.0,7,-69,2,4,D
639,2019.11.28_09.33.12,-8.483621000000001,51.899249,5G,-90,-13,-1.0,4,-71,0,0,I
640,2019.11.28_09.33.13,-8.483621000000001,51.899249,5G,-90,-15,0.0,4,-71,0,0,I
641,2019.11.28_09.33.14,-8.483621000000001,51.899249,5G,-90,-15,0.0,4,-71,0,0,I
642,2019.11.28_09.33.15,-8.483621000000001,51.899249,5G,-90,-15,0.0,4,-71,0,0,I
643,2019.11.28_09.33.16,-8.483621000000001,51.899249,5G,-90,-15,0.0,7,-69,0,0,I
644,2019.11.28_09.33.17,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-71,0,0,I
645,2019.11.28_09.33.18,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-71,0,0,I
646,2019.11.28_09.33.19,-8.483621000000001,51.899249,5G,-90,-12,0.0,8,-71,0,0,I
647,2019.11.28_09.33.20,-8.483621000000001,51.899249,5G,-90,-12,0.0,8,-71,0,0,I
648,2019.11.28_09.33.22,-8.483621000000001,51.899249,5G,-92,-13,-6.0,11,-73,0,0,I
649,2019.11.28_09.33.23,-8.483621000000001,51.899249,5G,-92,-13,-6.0,11,-73,0,0,I
650,2019.11.28_09.33.24,-8.483621000000001,51.899249,5G,-90,-15,-7.0,6,-70,0,0,I
651,2019.11.28_09.33.25,-8.483621000000001,51.899249,5G,-90,-15,-7.0,6,-70,0,0,I
652,2019.11.28_09.33.26,-8.483621000000001,51.899249,5G,-90,-13,-2.0,6,-70,1,27,D
653,2019.11.28_09.33.27,-8.483621000000001,51.899249,5G,-90,-13,-2.0,6,-70,2,4,D
654,2019.11.28_09.33.28,-8.483621000000001,51.899249,5G,-90,-14,-1.0,6,-72,0,0,D
655,2019.11.28_09.33.29,-8.483621000000001,51.899249,5G,-90,-14,-1.0,6,-72,2,4,D
656,2019.11.28_09.33.30,-8.483621000000001,51.899249,5G,-89,-13,0.0,6,-72,0,0,D
657,2019.11.28_09.33.31,-8.483621000000001,51.899249,5G,-89,-13,0.0,6,-72,2,4,D
658,2019.11.28_09.33.32,-8.483621000000001,51.899249,5G,-90,-13,-1.0,6,-72,0,0,I
659,2019.11.28_09.33.33,-8.483621000000001,51.899249,5G,-90,-13,-1.0,6,-72,0,0,I
660,2019.11.28_09.33.35,-8.483621000000001,51.899249,5G,-89,-15,0.0,6,-72,0,0,I
661,2019.11.28_09.33.36,-8.483621000000001,51.899249,5G,-89,-15,0.0,6,-72,7904,87,D
662,2019.11.28_09.33.37,-8.483621000000001,51.899249,5G,-89,-13,-1.0,6,-72,21730,208,D
663,2019.11.28_09.33.38,-8.483621000000001,51.899249,5G,-89,-13,-1.0,6,-72,0,0,I
664,2019.11.28_09.33.39,-8.483621000000001,51.899249,5G,-89,-14,0.0,6,-72,0,0,I
665,2019.11.28_09.33.40,-8.483621000000001,51.899249,5G,-89,-14,0.0,6,-72,0,0,I
666,2019.11.28_09.33.41,-8.483621000000001,51.899249,5G,-89,-13,1.0,6,-72,0,0,I
667,2019.11.28_09.33.42,-8.483621000000001,51.899249,5G,-89,-13,1.0,7,-69,0,0,I
668,2019.11.28_09.33.43,-8.483621000000001,51.899249,5G,-90,-13,-3.0,7,-71,0,0,I
669,2019.11.28_09.33.44,-8.483621000000001,51.899249,5G,-90,-13,-3.0,7,-71,0,0,I
670,2019.11.28_09.33.45,-8.483621000000001,51.899249,5G,-89,-18,-3.0,7,-71,0,0,I
671,2019.11.28_09.33.46,-8.483621000000001,51.899249,5G,-89,-18,-3.0,7,-71,0,0,I
672,2019.11.28_09.33.47,-8.483621000000001,51.899249,5G,-89,-15,-5.0,10,-73,0,0,I
673,2019.11.28_09.33.49,-8.483621000000001,51.899249,5G,-89,-15,-5.0,10,-73,2,4,D
674,2019.11.28_09.33.50,-8.483621000000001,51.899249,5G,-89,-13,1.0,7,-71,0,0,I
675,2019.11.28_09.33.51,-8.483621000000001,51.899249,5G,-89,-13,1.0,7,-71,2,4,D
676,2019.11.28_09.33.52,-8.483621000000001,51.899249,5G,-89,-12,0.0,7,-71,0,0,I
677,2019.11.28_09.33.53,-8.483621000000001,51.899249,5G,-89,-12,0.0,7,-71,2,4,D
678,2019.11.28_09.33.54,-8.483621000000001,51.899249,5G,-89,-13,-6.0,7,-71,0,0,I
679,2019.11.28_09.33.55,-8.483621000000001,51.899249,5G,-89,-13,-6.0,7,-71,0,0,I
680,2019.11.28_09.33.56,-8.483621000000001,51.899249,5G,-88,-15,-5.0,7,-71,0,0,I
681,2019.11.28_09.33.57,-8.483621000000001,51.899249,5G,-88,-15,-5.0,7,-71,0,0,I
682,2019.11.28_09.33.58,-8.483621000000001,51.899249,5G,-90,-16,1.0,7,-71,0,0,I
683,2019.11.28_09.33.59,-8.483621000000001,51.899249,5G,-90,-16,1.0,7,-71,0,0,I
684,2019.11.28_09.34.00,-8.483621000000001,51.899249,5G,-89,-13,-1.0,7,-71,0,0,I
685,2019.11.28_09.34.01,-8.483621000000001,51.899249,5G,-89,-13,-1.0,7,-71,0,0,I
686,2019.11.28_09.34.03,-8.483621000000001,51.899249,5G,-89,-12,-1.0,7,-71,0,0,I
687,2019.11.28_09.34.04,-8.483621000000001,51.899249,5G,-89,-12,-1.0,7,-73,0,0,I
688,2019.11.28_09.34.05,-8.483621000000001,51.899249,5G,-89,-15,-2.0,6,-71,0,0,I
689,2019.11.28_09.34.06,-8.483621000000001,51.899249,5G,-89,-15,-2.0,6,-71,0,0,I
690,2019.11.28_09.34.07,-8.483621000000001,51.899249,5G,-90,-15,-2.0,6,-71,0,0,I
691,2019.11.28_09.34.08,-8.483621000000001,51.899249,5G,-90,-15,-2.0,6,-71,0,0,I
692,2019.11.28_09.34.09,-8.483621000000001,51.899249,5G,-90,-11,2.0,6,-71,2,4,D
693,2019.11.28_09.34.10,-8.483621000000001,51.899249,5G,-90,-11,2.0,7,-69,0,0,D
694,2019.11.28_09.34.11,-8.483621000000001,51.899249,5G,-90,-11,1.0,13,-71,2,4,D
695,2019.11.28_09.34.12,-8.483621000000001,51.899249,5G,-90,-11,1.0,13,-71,0,0,D
696,2019.11.28_09.34.13,-8.483621000000001,51.899249,5G,-90,-12,1.0,13,-71,2,4,D
697,2019.11.28_09.34.14,-8.483621000000001,51.899249,5G,-90,-12,1.0,13,-71,0,0,D
698,2019.11.28_09.34.16,-8.483621000000001,51.899249,5G,-90,-11,2.0,13,-71,0,0,I
699,2019.11.28_09.34.17,-8.483621000000001,51.899249,5G,-90,-11,2.0,13,-71,0,0,I
700,2019.11.28_09.34.18,-8.483621000000001,51.899249,5G,-90,-14,2.0,13,-71,0,0,I
701,2019.11.28_09.34.19,-8.483621000000001,51.899249,5G,-90,-14,2.0,13,-71,0,0,I
702,2019.11.28_09.34.20,-8.483621000000001,51.899249,5G,-90,-12,0.0,13,-71,0,0,I
703,2019.11.28_09.34.21,-8.483621000000001,51.899249,5G,-90,-12,0.0,13,-71,0,0,I
704,2019.11.28_09.34.22,-8.483621000000001,51.899249,5G,-90,-11,-3.0,13,-71,2825,74,D
705,2019.11.28_09.34.23,-8.483621000000001,51.899249,5G,-90,-11,-3.0,13,-71,18956,200,D
706,2019.11.28_09.34.24,-8.483621000000001,51.899249,5G,-90,-11,3.0,13,-71,12587,124,D
707,2019.11.28_09.34.25,-8.483621000000001,51.899249,5G,-90,-11,3.0,13,-71,0,0,I
708,2019.11.28_09.34.26,-8.483621000000001,51.899249,5G,-90,-12,3.0,13,-71,15,27,D
709,2019.11.28_09.34.27,-8.483621000000001,51.899249,5G,-90,-12,3.0,13,-71,0,0,D
710,2019.11.28_09.34.29,-8.483621000000001,51.899249,5G,-89,-13,-1.0,13,-71,4,1,D
711,2019.11.28_09.34.30,-8.483621000000001,51.899249,5G,-89,-13,-1.0,13,-71,0,1,D
712,2019.11.28_09.34.31,-8.483621000000001,51.899249,5G,-90,-13,0.0,13,-71,2,4,D
713,2019.11.28_09.34.32,-8.483621000000001,51.899249,5G,-90,-13,0.0,13,-71,1,0,D
714,2019.11.28_09.34.33,-8.483621000000001,51.899249,5G,-90,-12,2.0,13,-71,2,4,D
715,2019.11.28_09.34.34,-8.483621000000001,51.899249,5G,-90,-12,2.0,13,-71,0,0,I
716,2019.11.28_09.34.35,-8.483621000000001,51.899249,5G,-89,-12,-6.0,13,-71,0,0,D
717,2019.11.28_09.34.36,-8.483621000000001,51.899249,5G,-89,-12,-6.0,13,-71,0,0,I
718,2019.11.28_09.34.37,-8.483621000000001,51.899249,5G,-90,-12,-4.0,13,-71,0,0,I
719,2019.11.28_09.34.38,-8.483621000000001,51.899249,5G,-90,-12,-4.0,13,-71,0,0,I
720,2019.11.28_09.34.39,-8.483621000000001,51.899249,5G,-90,-11,1.0,13,-71,0,0,I
721,2019.11.28_09.34.40,-8.483621000000001,51.899249,5G,-90,-11,1.0,13,-71,0,0,I
722,2019.11.28_09.34.42,-8.483621000000001,51.899249,5G,-90,-12,-1.0,6,-69,0,0,I
723,2019.11.28_09.34.43,-8.483621000000001,51.899249,5G,-90,-12,-1.0,9,-71,0,0,I
724,2019.11.28_09.34.44,-8.483621000000001,51.899249,5G,-90,-12,2.0,9,-71,0,0,I
725,2019.11.28_09.34.45,-8.483621000000001,51.899249,5G,-90,-12,2.0,9,-71,0,0,I
726,2019.11.28_09.34.46,-8.483621000000001,51.899249,5G,-90,-14,-1.0,9,-73,0,0,I
727,2019.11.28_09.34.47,-8.483621000000001,51.899249,5G,-90,-14,-1.0,14,-70,0,0,I
728,2019.11.28_09.34.48,-8.483621000000001,51.899249,5G,-90,-13,2.0,14,-70,0,0,I
729,2019.11.28_09.34.49,-8.483621000000001,51.899249,5G,-90,-13,2.0,14,-70,0,0,I
730,2019.11.28_09.34.50,-8.483621000000001,51.899249,5G,-90,-12,3.0,14,-70,0,0,I
731,2019.11.28_09.34.51,-8.483621000000001,51.899249,5G,-90,-12,3.0,14,-70,2,4,D
732,2019.11.28_09.34.52,-8.483621000000001,51.899249,5G,-90,-12,4.0,14,-70,0,0,D
733,2019.11.28_09.34.53,-8.483621000000001,51.899249,5G,-90,-12,4.0,14,-70,2,4,D
734,2019.11.28_09.34.54,-8.483621000000001,51.899249,5G,-91,-12,4.0,14,-70,0,0,D
735,2019.11.28_09.34.56,-8.483621000000001,51.899249,5G,-91,-12,4.0,14,-70,2,4,D
736,2019.11.28_09.34.57,-8.483621000000001,51.899249,5G,-90,-11,2.0,14,-70,0,0,D
737,2019.11.28_09.34.58,-8.483621000000001,51.899249,5G,-90,-11,2.0,14,-70,0,0,I
738,2019.11.28_09.34.59,-8.483621000000001,51.899249,5G,-90,-11,2.0,14,-70,0,0,I
739,2019.11.28_09.35.00,-8.483621000000001,51.899249,5G,-90,-11,2.0,14,-70,0,0,I
740,2019.11.28_09.35.01,-8.483621000000001,51.899249,5G,-90,-11,-1.0,14,-70,0,0,I
741,2019.11.28_09.35.02,-8.483621000000001,51.899249,5G,-90,-11,-1.0,14,-70,0,0,I
742,2019.11.28_09.35.03,-8.483621000000001,51.899249,5G,-90,-11,5.0,14,-70,0,0,I
743,2019.11.28_09.35.04,-8.483621000000001,51.899249,5G,-90,-11,5.0,14,-70,0,0,I
744,2019.11.28_09.35.05,-8.483621000000001,51.899249,5G,-90,-10,0.0,14,-70,0,0,I
745,2019.11.28_09.35.06,-8.483621000000001,51.899249,5G,-90,-10,0.0,10,-72,0,0,I
746,2019.11.28_09.35.07,-8.483621000000001,51.899249,5G,-90,-12,-1.0,7,-70,0,0,I
747,2019.11.28_09.35.09,-8.483621000000001,51.899249,5G,-90,-12,-1.0,7,-70,0,0,I
748,2019.11.28_09.35.10,-8.483621000000001,51.899249,5G,-90,-15,-6.0,7,-70,0,20,D
749,2019.11.28_09.35.11,-8.483621000000001,51.899249,5G,-90,-15,-6.0,7,-70,33,8,D
750,2019.11.28_09.35.12,-8.483621000000001,51.899249,5G,-90,-15,-4.0,7,-70,2107,63,D
751,2019.11.28_09.35.13,-8.483621000000001,51.899249,5G,-90,-15,-4.0,7,-70,2177,29,D
752,2019.11.28_09.35.14,-8.483621000000001,51.899249,5G,-90,-14,3.0,7,-70,3967,48,D
753,2019.11.28_09.35.15,-8.483621000000001,51.899249,5G,-90,-14,3.0,7,-70,4081,45,D
754,2019.11.28_09.35.16,-8.483621000000001,51.899249,5G,-89,-17,1.0,7,-70,851,37,D
755,2019.11.28_09.35.17,-8.483621000000001,51.899249,5G,-89,-17,1.0,7,-70,2503,34,D
756,2019.11.28_09.35.18,-8.483621000000001,51.899249,5G,-90,-15,-1.0,7,-70,326,16,D
757,2019.11.28_09.35.19,-8.483621000000001,51.899249,5G,-90,-15,-1.0,7,-70,2141,56,D
758,2019.11.28_09.35.20,-8.483621000000001,51.899249,5G,-90,-17,0.0,7,-70,7699,100,D
759,2019.11.28_09.35.21,-8.483621000000001,51.899249,5G,-90,-17,0.0,7,-70,4130,48,D
760,2019.11.28_09.35.22,-8.483621000000001,51.899249,5G,-90,-14,-1.0,7,-70,2682,39,D
761,2019.11.28_09.35.24,-8.483621000000001,51.899249,5G,-90,-14,-1.0,7,-70,3288,54,D
762,2019.11.28_09.35.25,-8.483621000000001,51.899249,5G,-90,-12,0.0,7,-70,6291,85,D
763,2019.11.28_09.35.26,-8.483621000000001,51.899249,5G,-90,-12,0.0,7,-70,0,0,D
764,2019.11.28_09.35.27,-8.483621000000001,51.899249,5G,-90,-13,1.0,7,-70,15,27,D
765,2019.11.28_09.35.28,-8.483621000000001,51.899249,5G,-90,-13,1.0,7,-70,0,0,I
766,2019.11.28_09.35.29,-8.483621000000001,51.899249,5G,-90,-11,-1.0,7,-70,0,0,I
767,2019.11.28_09.35.30,-8.483621000000001,51.899249,5G,-90,-11,-1.0,7,-70,0,0,I
768,2019.11.28_09.35.31,-8.483621000000001,51.899249,5G,-90,-12,3.0,7,-70,0,0,I
769,2019.11.28_09.35.32,-8.483621000000001,51.899249,5G,-90,-12,3.0,7,-70,0,0,I
770,2019.11.28_09.35.33,-8.483621000000001,51.899249,5G,-90,-14,-1.0,7,-70,2,4,D
771,2019.11.28_09.35.34,-8.483621000000001,51.899249,5G,-90,-14,-1.0,7,-70,0,0,D
772,2019.11.28_09.35.35,-8.483621000000001,51.899249,5G,-90,-12,-2.0,7,-70,2,4,D
773,2019.11.28_09.35.36,-8.483621000000001,51.899249,5G,-90,-12,-2.0,7,-70,0,0,D
774,2019.11.28_09.35.38,-8.483621000000001,51.899249,5G,-90,-12,1.0,7,-70,2,4,D
775,2019.11.28_09.35.39,-8.483621000000001,51.899249,5G,-90,-12,1.0,7,-70,0,0,D
776,2019.11.28_09.35.40,-8.483621000000001,51.899249,5G,-89,-11,3.0,7,-70,0,0,I
777,2019.11.28_09.35.41,-8.483621000000001,51.899249,5G,-89,-11,3.0,7,-70,0,0,I
778,2019.11.28_09.35.42,-8.483621000000001,51.899249,5G,-89,-11,8.0,7,-70,0,0,I
779,2019.11.28_09.35.43,-8.483621000000001,51.899249,5G,-89,-11,8.0,7,-70,0,0,I
780,2019.11.28_09.35.44,-8.483621000000001,51.899249,5G,-89,-11,4.0,7,-70,0,0,I
781,2019.11.28_09.35.45,-8.483621000000001,51.899249,5G,-89,-11,4.0,7,-70,0,0,I
782,2019.11.28_09.35.46,-8.483621000000001,51.899249,5G,-89,-12,-4.0,7,-70,0,0,I
783,2019.11.28_09.35.47,-8.483621000000001,51.899249,5G,-89,-12,-4.0,7,-70,0,0,I
784,2019.11.28_09.35.48,-8.483621000000001,51.899249,5G,-89,-16,-7.0,9,-73,0,0,I
785,2019.11.28_09.35.49,-8.483621000000001,51.899249,5G,-89,-16,-7.0,9,-73,0,0,I
786,2019.11.28_09.35.50,-8.483621000000001,51.899249,5G,-89,-15,-1.0,7,-71,0,0,I
787,2019.11.28_09.35.52,-8.483621000000001,51.899249,5G,-89,-15,-1.0,9,-69,0,0,I
788,2019.11.28_09.35.53,-8.483621000000001,51.899249,5G,-89,-13,-1.0,9,-69,0,0,I
789,2019.11.28_09.35.54,-8.483621000000001,51.899249,5G,-89,-13,-1.0,9,-69,0,0,I
790,2019.11.28_09.35.55,-8.483621000000001,51.899249,5G,-90,-12,-4.0,9,-69,2,4,D
791,2019.11.28_09.35.56,-8.483621000000001,51.899249,5G,-90,-12,-4.0,8,-71,0,0,D
792,2019.11.28_09.35.57,-8.483621000000001,51.899249,5G,-90,-13,-2.0,8,-71,2,4,D
793,2019.11.28_09.35.58,-8.483621000000001,51.899249,5G,-90,-13,-2.0,8,-71,2,4,D
794,2019.11.28_09.35.59,-8.483621000000001,51.899249,5G,-90,-11,0.0,8,-71,0,0,I
795,2019.11.28_09.36.00,-8.483621000000001,51.899249,5G,-90,-11,0.0,8,-71,0,0,I
796,2019.11.28_09.36.01,-8.483621000000001,51.899249,5G,-90,-11,1.0,8,-71,0,0,I
797,2019.11.28_09.36.02,-8.483621000000001,51.899249,5G,-90,-11,1.0,8,-71,0,0,I
798,2019.11.28_09.36.03,-8.483621000000001,51.899249,5G,-90,-10,0.0,8,-71,0,0,I
799,2019.11.28_09.36.05,-8.483621000000001,51.899249,5G,-90,-10,0.0,8,-71,0,0,I
800,2019.11.28_09.36.06,-8.483621000000001,51.899249,5G,-90,-11,3.0,8,-71,0,0,I
801,2019.11.28_09.36.07,-8.483621000000001,51.899249,5G,-90,-11,3.0,8,-71,0,0,I
802,2019.11.28_09.36.08,-8.483621000000001,51.899249,5G,-89,-12,4.0,8,-71,0,0,I
803,2019.11.28_09.36.09,-8.483621000000001,51.899249,5G,-89,-12,4.0,8,-71,5772,53,D
804,2019.11.28_09.36.10,-8.483621000000001,51.899249,5G,-88,-17,-7.0,8,-71,24341,173,D
805,2019.11.28_09.36.11,-8.483621000000001,51.899249,5G,-88,-17,-7.0,8,-71,0,0,I
806,2019.11.28_09.36.12,-8.483621000000001,51.899249,5G,-89,-11,-6.0,8,-71,0,0,I
807,2019.11.28_09.36.13,-8.483621000000001,51.899249,5G,-89,-11,-6.0,8,-71,0,0,I
808,2019.11.28_09.36.14,-8.483621000000001,51.899249,5G,-90,-11,0.0,8,-71,0,0,I
809,2019.11.28_09.36.15,-8.483621000000001,51.899249,5G,-90,-11,0.0,8,-71,2,4,D
810,2019.11.28_09.36.16,-8.483621000000001,51.899249,5G,-90,-12,-2.0,8,-71,0,0,I
811,2019.11.28_09.36.18,-8.483621000000001,51.899249,5G,-90,-12,-2.0,8,-71,2,4,D
812,2019.11.28_09.36.19,-8.483621000000001,51.899249,5G,-90,-12,1.0,8,-71,0,0,I
813,2019.11.28_09.36.20,-8.483621000000001,51.899249,5G,-90,-12,1.0,8,-71,2,4,D
814,2019.11.28_09.36.21,-8.483621000000001,51.899249,5G,-90,-13,-6.0,8,-71,0,0,I
815,2019.11.28_09.36.22,-8.483621000000001,51.899249,5G,-90,-13,-6.0,8,-71,0,0,I
816,2019.11.28_09.36.23,-8.483621000000001,51.899249,5G,-90,-13,4.0,8,-71,0,0,I
817,2019.11.28_09.36.24,-8.483621000000001,51.899249,5G,-90,-13,4.0,8,-71,0,0,I
818,2019.11.28_09.36.25,-8.483621000000001,51.899249,5G,-88,-15,-7.0,8,-71,0,0,I
819,2019.11.28_09.36.26,-8.483621000000001,51.899249,5G,-88,-15,-7.0,8,-71,15,28,D
820,2019.11.28_09.36.27,-8.483621000000001,51.899249,5G,-90,-13,3.0,8,-71,0,0,I
821,2019.11.28_09.36.28,-8.483621000000001,51.899249,5G,-90,-13,3.0,8,-71,0,0,I
822,2019.11.28_09.36.29,-8.483621000000001,51.899249,5G,-89,-13,1.0,8,-71,0,0,I
823,2019.11.28_09.36.31,-8.483621000000001,51.899249,5G,-89,-13,1.0,9,-69,0,0,I
824,2019.11.28_09.36.32,-8.483621000000001,51.899249,5G,-90,-12,1.0,7,-71,0,0,I
825,2019.11.28_09.36.33,-8.483621000000001,51.899249,5G,-90,-12,1.0,7,-71,0,0,I
826,2019.11.28_09.36.34,-8.483621000000001,51.899249,5G,-89,-12,-3.0,7,-71,0,0,I
827,2019.11.28_09.36.35,-8.483621000000001,51.899249,5G,-89,-12,-3.0,7,-71,0,0,I
828,2019.11.28_09.36.36,-8.483621000000001,51.899249,5G,-90,-12,-3.0,7,-71,0,0,I
829,2019.11.28_09.36.37,-8.483621000000001,51.899249,5G,-90,-12,-3.0,7,-71,2,4,D
830,2019.11.28_09.36.38,-8.483621000000001,51.899249,5G,-90,-12,3.0,7,-71,2,4,D
831,2019.11.28_09.36.39,-8.483621000000001,51.899249,5G,-90,-12,3.0,7,-71,0,0,I
832,2019.11.28_09.36.40,-8.483621000000001,51.899249,5G,-89,-15,4.0,7,-71,2,4,D
833,2019.11.28_09.36.41,-8.483621000000001,51.899249,5G,-89,-15,4.0,7,-71,0,0,I
834,2019.11.28_09.36.42,-8.483621000000001,51.899249,5G,-90,-13,-4.0,7,-71,0,0,I
835,2019.11.28_09.36.44,-8.483621000000001,51.899249,5G,-90,-13,-4.0,7,-71,0,0,I
836,2019.11.28_09.36.45,-8.483621000000001,51.899249,5G,-90,-12,-3.0,7,-71,0,2,D
837,2019.11.28_09.36.46,-8.483621000000001,51.899249,5G,-90,-12,-3.0,7,-71,0,3,D
838,2019.11.28_09.36.47,-8.483621000000001,51.899249,5G,-89,-18,0.0,7,-71,0,1,D
839,2019.11.28_09.36.48,-8.483621000000001,51.899249,5G,-89,-18,0.0,7,-71,0,0,I
840,2019.11.28_09.36.49,-8.483621000000001,51.899249,5G,-90,-11,0.0,7,-67,0,1,D
841,2019.11.28_09.36.50,-8.483621000000001,51.899249,5G,-90,-11,0.0,15,-69,0,0,I
842,2019.11.28_09.36.51,-8.483621000000001,51.899249,5G,-89,-13,-8.0,15,-69,0,0,I
843,2019.11.28_09.36.52,-8.483621000000001,51.899249,5G,-89,-13,-8.0,8,-71,0,1,D
844,2019.11.28_09.36.53,-8.483621000000001,51.899249,5G,-90,-14,3.0,8,-71,0,0,I
845,2019.11.28_09.36.54,-8.483621000000001,51.899249,5G,-90,-14,3.0,8,-71,0,0,I
846,2019.11.28_09.36.55,-8.483621000000001,51.899249,5G,-90,-15,0.0,8,-71,30671,217,D
847,2019.11.28_09.36.56,-8.483621000000001,51.899249,5G,-90,-15,0.0,8,-71,0,0,D
848,2019.11.28_09.36.58,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-71,2,4,D
849,2019.11.28_09.36.59,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-71,0,0,I
850,2019.11.28_09.37.00,-8.483621000000001,51.899249,5G,-90,-15,-3.0,8,-71,2,6,D
851,2019.11.28_09.37.01,-8.483621000000001,51.899249,5G,-90,-15,-3.0,8,-71,0,0,I
852,2019.11.28_09.37.02,-8.483621000000001,51.899249,5G,-90,-15,0.0,8,-71,2,4,D
853,2019.11.28_09.37.03,-8.483621000000001,51.899249,5G,-90,-15,0.0,8,-71,0,0,I
854,2019.11.28_09.37.04,-8.483621000000001,51.899249,5G,-90,-16,-4.0,8,-71,0,0,I
855,2019.11.28_09.37.05,-8.483621000000001,51.899249,5G,-90,-16,-4.0,8,-71,0,0,I
856,2019.11.28_09.37.06,-8.483621000000001,51.899249,5G,-89,-12,-6.0,8,-71,0,0,I
857,2019.11.28_09.37.07,-8.483621000000001,51.899249,5G,-89,-12,-6.0,8,-71,0,0,I
858,2019.11.28_09.37.08,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-71,0,0,I
859,2019.11.28_09.37.09,-8.483621000000001,51.899249,5G,-90,-13,1.0,8,-71,0,0,I
860,2019.11.28_09.37.11,-8.483621000000001,51.899249,5G,-90,-13,-5.0,8,-71,0,0,I
861,2019.11.28_09.37.12,-8.483621000000001,51.899249,5G,-90,-13,-5.0,8,-71,0,0,I
862,2019.11.28_09.37.13,-8.483621000000001,51.899249,5G,-90,-14,-6.0,7,-73,0,0,I
863,2019.11.28_09.37.14,-8.483621000000001,51.899249,5G,-90,-14,-6.0,9,-70,0,0,D
864,2019.11.28_09.37.15,-8.483621000000001,51.899249,5G,-90,-15,-5.0,9,-70,0,3,D
865,2019.11.28_09.37.16,-8.483621000000001,51.899249,5G,-90,-15,-5.0,9,-70,0,0,I
866,2019.11.28_09.37.17,-8.483621000000001,51.899249,5G,-89,-16,-7.0,9,-70,0,0,I
867,2019.11.28_09.37.18,-8.483621000000001,51.899249,5G,-89,-16,-7.0,9,-70,2,4,D
868,2019.11.28_09.37.19,-8.483621000000001,51.899249,5G,-90,-14,-4.0,9,-70,0,0,D
